Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38233,463630,590576,278845.5769,273610.6389,379165.875,NA,NA,NA,251937.9457,NA,275757.0606,208750,NA,297915.7083,NA,495561.0855,NA,875000,300000,361904.1429,243749.125,NA,575000,518229.0938,388540.7813,647908.3875,429109.2979,NA,359847.8864,335276,524193.4516,256502.2959,573077,695833,326389,494851.9926,749500,750000,629000,645000,248238.4718,200000,400375.9361,523750,270445,NA,NA,NA,186249.6875,289705.0882,613200,NA,NA,,369380,428991.4288,599000,NA,NA,301605.6141,630555.0333,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38263,459530,604464,289999.2,273124.5375,352940.6471,NA,NA,NA,250474.6741,NA,271153.4231,210000,NA,260869.3478,NA,445780.7518,NA,850329,268750,378570.6429,263371.8256,NA,578950,577829.8774,374544.7091,631213.348,423529.1765,NA,351315.2763,337783,531249.875,256039.2232,566744,731756,335139,492371.9576,760000,648648.0541,634000,650000,251363.6091,237499.25,405118.0591,524884,279282,NA,NA,NA,191289.7581,289705.0882,584947,NA,NA,,372600,428314.2349,600000,NA,NA,305618.7267,637546.3053,399000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38294,471980,599397,290908.2727,279999.4,365383.9615,NA,NA,NA,244999.1,NA,271738.6957,206000,NA,280881.7353,NA,436452.0091,NA,923386,287499,392856.2143,261290.0968,NA,597000,602499.59,367856.4643,636388.6558,436904.3929,NA,355856.8268,345940,561110.8667,265127.8861,564827,732142,332608,500000,779000,696427.7857,642000,630000,246185.5169,200000,406153.7846,537915,283098,NA,NA,NA,NA,310294.0147,595912,NA,NA,,378170,434623.7555,604750,NA,NA,311045.2671,647706.8328,410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38324,474270,604392,327777.5,276743.6512,343749.5625,NA,NA,NA,248537.0409,NA,275805.9355,213750,NA,301724.1207,NA,459461.0645,NA,894927,325000,344999.55,262878.5303,NA,589975,606854.4113,392306.7692,635446.4942,435226.9205,NA,364932.4859,347828,589285.3571,261723.8956,577041,745659,342026,486110.25,788888,594511.8171,660000,649000,249602.1825,214999.7,397467.3797,566250,284007,NA,NA,NA,197306.8269,294999.1,612460,NA,NA,,391050,435409.7583,595000,NA,NA,318143.1668,648550.1304,415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38355,484580,584360,328571.1429,273147.6852,318749.8125,NA,NA,NA,260344.6207,NA,281730.1346,225735,NA,238888.1111,NA,469028.0813,NA,949073,279999,369999.3,261029.1912,833333,620000,582386.0341,410714.1786,643195.6297,447158.6193,NA,366978.6923,346229,610576.4808,276169.9053,580215,765625,343005,521825.3095,783500,695832.55,659750,720000,259999.8,290624.1875,410416.5625,558493,293826,NA,NA,NA,213586.6848,315789.3158,638130,NA,NA,,375800,456344.9375,710000,NA,NA,329419.9685,630640,440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38386,470920,619320,339999.6,277884.0577,366666,NA,NA,NA,258027.3624,NA,287499.25,227552,NA,259999.8,NA,450086.3502,NA,958333,316667,359999.4,278124.4375,937499.25,637500,641303.7826,405172.3621,669986.0398,451704.0284,NA,373920.8294,351905,624999.5,281272.8846,580858,850000,348820,524621.1136,827500,671874.3125,700900,733500,261874.7625,218749.625,420873.5777,591783,296683,NA,NA,NA,NA,324999.75,632322,NA,NA,,385400,460694.0647,722500,NA,NA,332436.3707,650140,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38414,496890,649200,341999.58,297825.1304,384374.1563,NA,NA,NA,270616.4708,NA,292856.2857,243386,NA,268749.625,NA,443496.2363,NA,1002232,337500,374999.25,283332.6667,666666,610000,634999.46,409615.2885,682389.8567,473396.7019,NA,382633.9042,357356,637754.551,285051.6416,588798,883823,368282,516826.8558,890000,646874.4125,730000,724065,265624.6875,224999.5,427852.0705,604395,312382,NA,NA,NA,213207.283,323333.1,629134,NA,NA,,397040,468070.0405,690000,NA,NA,342688.1969,675970,475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38445,510400,659260,338888.5,316999.83,379999.2,NA,NA,NA,270651.7609,NA,297825.1304,260141,NA,288635.5909,NA,451502.9342,NA,972058,300000,374999.25,283999.32,656249.375,626000,639705.3235,419642.6607,697796.5656,479084.1765,NA,389405.8856,369765,655554.9333,301798.5432,593601,891509,373174,547793.9265,921000,624999.5,750000,715000,272367.9737,247499.05,442944.3558,619869,320031,NA,NA,NA,217307.3462,340384.2115,649211,NA,NA,,406840,478190.9301,689900,NA,NA,354160.0952,697900,469950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38475,522530,665320,334999.65,317045.2841,400000,NA,NA,NA,294096.3403,NA,316037.5755,258359,NA,297825.1304,NA,447788.9481,NA,970929,340000,393749.0625,294735.9474,687499.25,635000,641790.4776,460344.2241,712646.7425,470293.4147,NA,396899.1458,379792,671194.9674,301034.4724,608301,927499,380817,549418.407,880500,726850.9444,735500,750000,276388.3611,228124.4375,465853,630852,328757,NA,NA,NA,233620.0172,340740.3333,667131,NA,NA,,419720,490641.6119,702000,NA,NA,358579.7037,694910,482000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38506,542330,681540,383332.5,324528.0566,405882.2941,NA,NA,NA,298635.3909,NA,344642.4107,281777,NA,314705.7353,NA,515669.2938,NA,1040816,320000,389472.7895,326811.3261,729165.75,679000,668477.587,489061.6094,718650.855,489129.5435,NA,413143.1231,381993,620000,318874.4551,614125,903153,388121,587170.7039,895000,729165.75,750500,785000,293999.12,250000,474751.7277,645944,340642,NA,NA,NA,256153.7231,328571.1429,685759,NA,NA,,425260,510166.5178,765000,NA,NA,370642.0624,710410,499900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38536,539840,678650,373808.7857,327884.3365,434615.0385,NA,NA,NA,295025.2775,NA,330768.9231,286589,NA,320651.9674,NA,541716.8608,NA,1006410,364285,411111,325842.4382,1000000,695000,695421.7535,441666.25,723002.7377,483765.3961,NA,408901.9881,387812,625000,327820.4328,616053,894230,406496,573529.1176,878000,685810.0676,749000,760000,301851.8333,268749.625,473999.26,644292,348875,NA,NA,NA,253214.2214,338749.6125,684035,NA,NA,,426250,508776.6244,745000,NA,NA,373775.0354,701680,499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38567,567320,676080,357811.9219,339999.6,393749.0625,NA,NA,NA,307522.0487,NA,323333.1,293323,NA,324999.75,NA,561791.0229,NA,994047,312500,378124.2188,334809.7785,791666.5,689555,669752.4074,463234.6618,732765.4073,527994.6797,NA,407614.4791,394450,605000,329616.1811,616870,866304,407292,578947.0526,885000,796874.8125,753000,780000,299349.6623,258333.1667,479555.8547,648026,352013,NA,NA,NA,NA,396510.6628,688146,NA,NA,,433360,515163.8738,756000,NA,NA,373149.1156,702450,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38598,543510,666730,354761.3571,336538.0962,406666.6,NA,NA,NA,302132.6801,NA,317073,293535,NA,331666.35,NA,608623.1014,NA,943313,340000,393749.0625,335442.6835,400000,679000,695453.7636,467441.186,722382.8314,500735.2912,NA,414223.9957,383921,590000,334093.9153,612029,828883,415636,617125.5157,862500,642856.5714,730000,749975,305851.0053,287499.25,474881.8803,641288,370103,NA,NA,NA,261016.7288,359999.4,682362,NA,NA,,425290,512201.9943,733500,NA,NA,377997.9574,685880,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38628,537930,665100,367856.4643,348528.9265,429999.7,NA,NA,NA,304292.8864,NA,336486.1216,284000,NA,293749.125,NA,532586.3312,NA,958333,350000,405555.5,344614.9385,1062499.75,675000,652272.1182,500000,724306.2621,495630.1117,NA,405780.289,383284,610000,338113.7235,601851,891581,403378,619949.0152,860000,645348.2558,739500,767000,288432.0672,277499.45,479320.1944,637881,368941,NA,NA,NA,259920.4365,352380.4286,677777,NA,NA,,429000,504047.1015,745000,NA,NA,373761.9989,693880,495000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38659,547870,671490,372221.5,329411.4706,459999.4,NA,NA,NA,304347.7826,NA,332894.4079,293484,NA,330434.4783,NA,524509.1604,NA,941531,281249,409090.8182,328447.9914,824999.7,680000,651441.7019,452631.0526,712873.4,494381.0787,NA,419174.1202,379928,648500,336872.541,616840,837378,410904,601350.9459,850000,689393.1818,740000,789500,291537.6308,214285.4286,483176.7383,627349,369824,NA,NA,NA,258333.1667,358570.8429,677112,NA,NA,,434130,506793.8337,740000,NA,NA,378852.8133,696670,495000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38689,547400,663480,329545.1591,325714.0286,476922.3077,NA,NA,NA,290867.4461,NA,345454.0909,291349,NA,342856.7143,NA,534442.8487,NA,978722,275000,383332.5,318749.8125,874999.5,690000,662499.35,479410.9706,719619.3747,488460.6538,NA,411329.4747,379012,650000,334699.9685,603679,855855,421357,534722.0833,824000,741934.5161,730000,743500,302830.1604,266666.3333,480080.5,620752,367715,NA,NA,NA,269711.1442,354999.45,675675,NA,NA,,430820,490035.238,750000,NA,NA,374006.6129,685030,483000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38720,549460,645600,361537.8462,297618.0952,489999.1,614020,NA,NA,287902.4677,233333,334848.1364,277591,231521.1087,322222,NA,556046.4483,NA,932926,325000,408333.25,334999.65,750000,699000,699217.9531,456249.4375,723740.4245,466847.1576,NA,413164.762,372901,640000,338555.17,605603,872596,399253,595832.95,849000,778571.3143,740000,741000,313953.3488,240624.1875,478408.3068,650326,363227,NA,NA,NA,264705.5882,376469.8235,682247,NA,NA,,430270,508781.362,760000,NA,NA,376079.3235,684590,499900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38751,534400,663950,318749.8125,318749.8125,384614.5385,614850,NA,NA,289351.0648,232142,352082.8125,286910,257692.1538,314285.5714,NA,537773.537,NA,945312,316667,431249.6875,342307.2692,449999.5,700000,661289.6774,473808.7857,741135.3991,467762.4803,NA,416124.5,378674,600000,341273.1722,608766,855603,389859,601414.6887,850000,770833.25,764000,712000,283107.4459,224999.5,472471.1854,588190,364676,NA,NA,NA,249304.5694,333999.66,684071,NA,NA,,433290,526394.7026,730000,NA,NA,378513.9541,683040,515000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38779,562130,663640,349999.5,337804.5,404545.4091,640450,NA,NA,306936.3468,254167,343420.6184,290000,268055.1944,283822.8529,NA,521676.4555,NA,1007576,410000,442856.7143,305882.2941,791666.5,685000,687499.25,476315.0263,747819.6812,497007.5769,NA,424531.2709,376006,600000,346599.8657,607368,886764,407527,607142.4286,875000,724999.1,760000,742565,314925.2239,262499.75,476509.302,619897,355696,NA,NA,NA,266817.8455,345312.0469,678850,NA,NA,,430610,531744.8743,747250,NA,NA,386735.3472,700830,515000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38810,562820,686820,369230.0769,323683.9737,427777.5,631360,NA,NA,298517.5481,243749,321874.7813,281000,238749.225,344736.3947,NA,526407.2902,NA,985074,350000,397057.8529,327659.2979,781249.875,679000,696807.7234,466666,749124.8776,477221.45,NA,415180.1139,374356,632500,349465.6975,601067,907966,408951,603722.9894,885000,798386.9032,770000,743000,294443.5556,221874.5625,483592.9141,639217,361132,326923,NA,NA,245338.0763,329999.7,681188,NA,265000,,432200,527133.4032,742500,NA,NA,383507.6532,717010,515000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38840,563860,682690,412499.875,327631.3026,354999.45,652050,NA,NA,297057.8824,291666,339188.7973,293000,242044.6136,297726.3182,NA,503126.5754,NA,954999,400000,429999.7,329166.375,791666.5,685000,661457.6875,453845.6154,746767.7204,480112.8352,NA,425141.5255,381921,635000,345881.8941,622378,928191,414383,572368.1316,900000,706729.9423,795000,752500,309835.9672,237499.25,479860.3125,645555,359195,300000,NA,NA,261585.1341,367240.7069,688443,NA,310000,,432560,528347.077,747500,NA,NA,384732.5937,724420,513000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38871,575850,685580,357142.2857,357777.2,423333.1,671320,NA,NA,313505.6121,291666,321428.3571,299925,260714.0714,348332.85,NA,558068.5323,NA,1052778,300000,416666.5,324358.7308,500000,685000,691488.5957,476086.1957,749696.7037,478076.1423,NA,431713.0272,384244,623950,347955.4953,615632,900442,426829,614582.875,925000,858870.5323,813000,762000,308620.6034,250000,492799.072,638319,359274,319117,NA,NA,262744.8431,398274.8793,707686,NA,256250,,430130,537499.85,750000,NA,NA,389377.9406,735410,520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38901,567860,677310,362499.375,336841.7368,412499.875,657420,NA,NA,297840.7698,212500,326785.4464,295000,266666.3333,334615.0385,NA,576556.9147,NA,950892,400000,428571.1429,325925.6667,624999.5,659000,710226.4318,452777.25,731385.6865,487244.0255,NA,421805.9493,377765,584900,348462.6301,611997,899725,408943,578845.8385,865500,681817.4545,800000,772500,302777.75,274999.5,480951.5714,633426,357575,294564,NA,NA,256499.87,347058.3529,705257,NA,307143,,424390,537340.5407,745000,NA,NA,385349.7709,729440,520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38932,577300,673460,367646.3824,317021.1064,395453.5909,643320,NA,NA,292856.2857,239285,299037.4808,285000,263235.0294,319999.8,NA,582953.3944,NA,967187,412500,392856.2143,266666.3333,624999.5,665000,729165.75,411363.5227,727181.631,467326.0594,NA,426625.75,378177,599900,350287.9587,598580,861111,395613,603722.9894,850000,825520.5313,765750,765000,292441.0116,262499.75,469202.2065,612222,356599,297413,NA,NA,252314.7685,397726.2955,710906,NA,277083,,434470,532782.6156,765000,NA,NA,388312.5907,709550,515000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38963,557150,659110,349999.5,344594.1486,359374.4063,620700,NA,NA,290673.7897,234999,321666.45,298761,243268.3654,289999.2,NA,625043.193,NA,926339,366666,442307.2692,309999.9,624999.5,679000,651595.1383,454999.45,721582.0983,454347.2826,NA,422759.2064,369404,574500,343121.8395,593905,864361,404054,577956.6774,829000,671874.3125,769105,748250,305454.4909,266666.3333,472684.4583,617268,364937,285416,NA,NA,250000,368181.1364,686728,NA,260714,,424970,530233.2014,745000,NA,NA,382552.366,694130,515000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38993,552020,658650,387499.125,320512.6154,386362.7727,605630,NA,NA,288167.1756,200000,339999.6,276000,235936.7813,281578.3158,NA,562802.4689,NA,958333,350000,434999.65,294999.1,750000,659000,664061.8438,428124.7188,708691.694,451189.9643,NA,408086.1725,366945,592500,342547.6514,574527,876524,400649,568965.2414,850000,840115.9186,775000,756000,281110.4889,240383.8077,478999.21,585691,359828,304167,NA,NA,242691.4538,359090.3182,671328,NA,253125,,425180,529130.1723,745000,NA,NA,377404.6314,698510,510000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39024,555280,643840,363635.7273,297999.04,389999.1,632100,NA,NA,282236.1974,260714,298808.5476,279900,256944.3056,315624.8438,NA,556528.4755,NA,941964,350000,440908.6818,316666.5,750000,660000,679347.1087,454761.3571,720942.954,456666.1,NA,413808.0015,365118,570000,345735.9767,578125,872058,392721,546428.3857,878000,565217.1304,769999,717000,283783.1081,237499.25,465624.3438,615517,361436,282999,NA,NA,236249.275,341666.25,663762,NA,250000,,424150,540172.2531,719000,NA,NA,380745.638,698770,520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
